dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.000050,13.000000,0.000100,0.010000,0.500000,25.000000,0.000000
0.020000,0.000450,13.000000,0.000500,0.030000,1.000000,25.000000,0.000000
0.020000,0.001350,13.000000,0.001400,0.060000,1.500000,25.000000,0.000000
0.020000,0.002950,13.000000,0.003000,0.100000,2.000000,25.000000,0.000000
0.020000,0.005350,13.000000,0.005400,0.140000,2.000000,0.000000,0.000000
0.020000,0.008550,13.000000,0.008600,0.180000,2.000000,-0.000000,0.000000
0.020000,0.012550,13.000000,0.012600,0.220000,2.000000,0.000000,0.000000
0.020000,0.017350,13.000000,0.017400,0.260000,2.000000,0.000000,0.000000
0.020000,0.022950,13.000000,0.023000,0.300000,2.000000,0.000000,0.000000
0.020000,0.029350,13.000000,0.029400,0.340000,2.000000,-0.000000,0.000000
0.020000,0.036550,13.000000,0.036600,0.380000,2.000000,0.000000,0.000000
0.020000,0.044550,13.000000,0.044600,0.420000,2.000000,0.000000,0.000000
0.020000,0.053350,13.000000,0.053400,0.460000,2.000000,-0.000000,0.000000
0.020000,0.062950,13.000000,0.063000,0.500000,2.000000,0.000000,0.000000
0.020000,0.073350,13.000000,0.073400,0.540000,2.000000,0.000000,0.000000
0.020000,0.084550,13.000000,0.084600,0.580000,2.000000,-0.000000,0.000000
0.020000,0.096550,13.000000,0.096600,0.620000,2.000000,0.000000,0.000000
0.020000,0.109350,13.000000,0.109400,0.660000,2.000000,0.000000,0.000000
0.020000,0.122950,13.000000,0.123000,0.700000,2.000000,-0.000000,0.000000
0.020000,0.137350,13.000000,0.137400,0.740000,2.000000,0.000000,0.000000
0.020000,0.152550,13.000000,0.152600,0.780000,2.000000,0.000000,0.000000
0.020000,0.168550,13.000000,0.168600,0.820000,2.000000,-0.000000,0.000000
0.020000,0.185350,13.000000,0.185400,0.860000,2.000000,0.000000,0.000000
0.020000,0.202950,13.000000,0.203000,0.900000,2.000000,-0.000000,0.000000
0.020000,0.221350,13.000000,0.221400,0.940000,2.000000,0.000000,0.000000
0.020000,0.240550,13.000000,0.240600,0.980000,2.000000,-0.000000,0.000000
0.020000,0.260550,13.000000,0.260600,1.020000,2.000000,0.000000,0.000000
0.020000,0.281350,13.000000,0.281400,1.060000,2.000000,0.000000,0.000000
0.020000,0.302950,13.000000,0.303000,1.100000,2.000000,-0.000000,0.000000
0.020000,0.325350,13.000000,0.325400,1.140000,2.000000,0.000000,0.000000
0.020000,0.348550,13.000000,0.348600,1.180000,2.000000,-0.000000,0.000000
0.020000,0.372550,13.000000,0.372600,1.220000,2.000000,0.000000,0.000000
0.020000,0.397350,13.000000,0.397400,1.260000,2.000000,0.000000,0.000000
0.020000,0.422950,13.000000,0.423000,1.300000,2.000000,0.000000,0.000000
0.020000,0.449350,13.000000,0.449400,1.340000,2.000000,-0.000000,0.000000
0.020000,0.476550,13.000000,0.476600,1.380000,2.000000,0.000000,0.000000
0.020000,0.504550,13.000000,0.504600,1.420000,2.000000,-0.000000,0.000000
0.020000,0.533350,13.000000,0.533400,1.460000,2.000000,0.000000,0.000000
0.020000,0.562950,13.000000,0.563000,1.500000,2.000000,0.000000,0.000000
0.020000,0.593350,13.000000,0.593400,1.540000,2.000000,0.000000,0.000000
0.020000,0.624550,13.000000,0.624600,1.580000,2.000000,-0.000000,0.000000
0.020000,0.656550,13.000000,0.656600,1.620000,2.000000,0.000000,0.000000
0.020000,0.689350,13.000000,0.689400,1.660000,2.000000,-0.000000,0.000000
0.020000,0.722950,13.000000,0.723000,1.700000,2.000000,-0.000000,0.000000
0.020000,0.757350,13.000000,0.757400,1.740000,2.000000,0.000000,0.000000
0.020000,0.792550,13.000000,0.792600,1.780000,2.000000,0.000000,0.000000
0.020000,0.828550,13.000000,0.828600,1.820000,2.000000,-0.000000,0.000000
0.020000,0.865350,13.000000,0.865400,1.860000,2.000000,0.000000,0.000000
0.020000,0.902950,13.000000,0.903000,1.900000,2.000000,0.000000,0.000000
0.020000,0.941350,13.000000,0.941400,1.940000,2.000000,0.000000,0.000000
0.020000,0.980550,13.000000,0.980600,1.980000,2.000000,0.000000,0.000000
0.020000,1.020550,13.000000,1.020600,2.020000,2.000000,0.000000,0.000000
0.020000,1.061350,13.000000,1.061400,2.060000,2.000000,0.000000,0.000000
0.020000,1.102950,13.000000,1.103000,2.100000,2.000000,-0.000000,0.000000
0.020000,1.145350,13.000000,1.145400,2.140000,2.000000,0.000000,0.000000
0.020000,1.188550,13.000000,1.188600,2.180000,2.000000,-0.000000,0.000000
0.020000,1.232550,13.000000,1.232600,2.220000,2.000000,-0.000000,0.000000
0.020000,1.277350,13.000000,1.277400,2.260000,2.000000,0.000000,0.000000
0.020000,1.322950,13.000000,1.323000,2.300000,2.000000,0.000000,0.000000
0.020000,1.369350,13.000000,1.369400,2.340000,2.000000,-0.000000,0.000000
0.020000,1.416550,13.000000,1.416600,2.380000,2.000000,0.000000,0.000000
0.020000,1.464550,13.000000,1.464600,2.420000,2.000000,0.000000,0.000000
0.020000,1.513350,13.000000,1.513400,2.460000,2.000000,0.000000,0.000000
0.020000,1.562950,13.000000,1.563000,2.500000,2.000000,0.000000,0.000000
0.020000,1.613350,13.000000,1.613400,2.540000,2.000000,0.000000,0.000000
0.020000,1.664550,13.000000,1.664600,2.580000,2.000000,0.000000,0.000000
0.020000,1.716550,13.000000,1.716600,2.620000,2.000000,0.000000,0.000000
0.020000,1.769350,13.000000,1.769400,2.660000,2.000000,0.000000,0.000000
0.020000,1.822950,13.000000,1.823000,2.700000,2.000000,0.000000,0.000000
0.020000,1.877350,13.000000,1.877400,2.740000,2.000000,0.000000,0.000000
0.020000,1.932550,13.000000,1.932600,2.780000,2.000000,-0.000000,0.000000
0.020000,1.988550,13.000000,1.988600,2.820000,2.000000,0.000000,0.000000
0.020000,2.045350,13.000000,2.045400,2.860000,2.000000,0.000000,0.000000
0.020000,2.102950,13.000000,2.103000,2.900000,2.000000,-0.000000,0.000000
0.020000,2.161350,13.000000,2.161400,2.940000,2.000000,0.000000,0.000000
0.020000,2.220450,13.000000,2.220500,2.970000,1.500000,-25.000000,0.000000
0.020000,2.280050,13.000000,2.280100,2.990000,1.000000,-25.000000,0.000000
0.020000,2.339950,13.000000,2.340000,3.000000,0.500000,-25.000000,0.000000
0.020000,2.399950,13.000000,2.400000,3.000000,0.000000,-25.000000,0.000000
0.020000,2.459950,13.000000,2.460000,3.000000,0.000000,0.000000,0.000000
0.020000,2.519950,13.000000,2.520000,3.000000,0.000000,0.000000,0.000000
0.020000,2.579950,13.000000,2.580000,3.000000,0.000000,0.000000,0.000000
0.020000,2.639950,13.000000,2.640000,3.000000,0.000000,0.000000,0.000000
0.020000,2.699950,13.000000,2.700000,3.000000,0.000000,0.000000,0.000000
0.020000,2.759950,13.000000,2.760000,3.000000,0.000000,0.000000,0.000000
0.020000,2.819950,13.000000,2.820000,3.000000,0.000000,0.000000,0.000000
0.020000,2.879950,13.000000,2.880000,3.000000,0.000000,0.000000,0.000000
0.020000,2.939950,13.000000,2.940000,3.000000,0.000000,0.000000,0.000000
0.020000,2.999950,13.000000,3.000000,3.000000,0.000000,0.000000,0.000000
0.020000,3.059950,13.000000,3.060000,3.000000,0.000000,0.000000,0.000000
0.020000,3.119950,13.000000,3.120000,3.000000,0.000000,0.000000,0.000000
0.020000,3.179950,13.000000,3.180000,3.000000,0.000000,0.000000,0.000000
0.020000,3.239950,13.000000,3.240000,3.000000,0.000000,0.000000,0.000000
0.020000,3.299950,13.000000,3.300000,3.000000,0.000000,0.000000,0.000000
0.020000,3.359950,13.000000,3.360000,3.000000,0.000000,0.000000,0.000000
0.020000,3.419950,13.000000,3.420000,3.000000,0.000000,0.000000,0.000000
0.020000,3.479950,13.000000,3.480000,3.000000,0.000000,0.000000,0.000000
0.020000,3.539950,13.000000,3.540000,3.000000,0.000000,0.000000,0.000000
0.020000,3.599950,13.000000,3.600000,3.000000,0.000000,0.000000,0.000000
0.020000,3.659950,13.000000,3.660000,3.000000,0.000000,0.000000,0.000000
0.020000,3.719950,13.000000,3.720000,3.000000,0.000000,0.000000,0.000000
0.020000,3.779950,13.000000,3.780000,3.000000,0.000000,0.000000,0.000000
0.020000,3.839950,13.000000,3.840000,3.000000,0.000000,0.000000,0.000000
0.020000,3.899950,13.000000,3.900000,3.000000,0.000000,0.000000,0.000000
0.020000,3.959950,13.000000,3.960000,3.000000,0.000000,0.000000,0.000000
0.020000,4.019950,13.000000,4.020000,3.000000,0.000000,0.000000,0.000000
0.020000,4.079950,13.000000,4.080000,3.000000,0.000000,0.000000,0.000000
0.020000,4.139950,13.000000,4.140000,3.000000,0.000000,0.000000,0.000000
0.020000,4.199950,13.000000,4.200000,3.000000,0.000000,0.000000,0.000000
0.020000,4.259950,13.000000,4.260000,3.000000,0.000000,0.000000,0.000000
0.020000,4.319950,13.000000,4.320000,3.000000,0.000000,0.000000,0.000000
0.020000,4.379950,13.000000,4.380000,3.000000,0.000000,0.000000,0.000000
0.020000,4.439950,13.000000,4.440000,3.000000,0.000000,0.000000,0.000000
0.020000,4.499950,13.000000,4.500000,3.000000,0.000000,0.000000,0.000000
0.020000,4.559950,13.000000,4.560000,3.000000,0.000000,0.000000,0.000000
0.020000,4.619950,13.000000,4.620000,3.000000,0.000000,0.000000,0.000000
0.020000,4.679950,13.000000,4.680000,3.000000,0.000000,0.000000,0.000000
0.020000,4.739950,13.000000,4.740000,3.000000,0.000000,0.000000,0.000000
0.020000,4.799950,13.000000,4.800000,3.000000,0.000000,0.000000,0.000000
0.020000,4.859950,13.000000,4.860000,3.000000,0.000000,0.000000,0.000000
0.020000,4.919950,13.000000,4.920000,3.000000,0.000000,0.000000,0.000000
0.020000,4.979950,13.000000,4.980000,3.000000,0.000000,0.000000,0.000000
0.020000,5.039850,13.000080,5.040000,3.000000,0.000000,0.000000,0.004009
0.020000,5.099848,13.000504,5.100000,3.000000,0.000000,0.000000,0.010137
0.020000,5.159843,13.001298,5.160000,3.000000,0.000000,0.000000,0.016377
0.020000,5.219831,13.002471,5.220000,3.000000,0.000000,0.000000,0.022732
0.020000,5.279811,13.004028,5.280000,3.000000,0.000000,0.000000,0.029205
0.020000,5.339779,13.005977,5.340000,3.000000,0.000000,0.000000,0.035799
0.020000,5.399733,13.008326,5.400000,3.000000,0.000000,0.000000,0.042516
0.020000,5.459670,13.011080,5.460000,3.000000,0.000000,0.000000,0.049360
0.020000,5.519586,13.014249,5.520000,3.000000,0.000000,0.000000,0.056334
0.020000,5.579478,13.017839,5.580000,3.000000,0.000000,0.000000,0.063441
0.020000,5.639343,13.021859,5.640000,3.000000,0.000000,0.000000,0.070684
0.020000,5.699177,13.026317,5.700000,3.000000,0.000000,0.000000,0.078066
0.020000,5.758977,13.031221,5.760000,3.000000,0.000000,0.000000,0.085590
0.020000,5.818737,13.036578,5.820000,3.000000,0.000000,0.000000,0.093260
0.020000,5.878454,13.042398,5.880000,3.000000,0.000000,0.000000,0.101079
0.020000,5.938123,13.048690,5.940000,3.000000,0.000000,0.000000,0.109051
0.020000,5.997739,13.055462,6.000000,3.000000,0.000000,0.000000,0.117179
0.020000,6.057298,13.062722,6.060000,3.000000,0.000000,0.000000,0.125466
0.020000,6.116794,13.070481,6.120000,3.000000,0.000000,0.000000,0.133917
0.020000,6.176222,13.078747,6.180000,3.000000,0.000000,0.000000,0.142533
0.020000,6.235575,13.087530,6.240000,3.000000,0.000000,0.000000,0.151320
0.020000,6.294848,13.096840,6.300000,3.000000,0.000000,0.000000,0.160281
0.020000,6.354035,13.106685,6.360000,3.000000,0.000000,0.000000,0.169419
0.020000,6.413128,13.117076,6.420000,3.000000,0.000000,0.000000,0.178738
0.020000,6.472121,13.128023,6.480000,3.000000,0.000000,0.000000,0.188241
0.020000,6.531006,13.139535,6.540000,3.000000,0.000000,0.000000,0.197932
0.020000,6.589775,13.151623,6.600000,3.000000,0.000000,0.000000,0.207815
0.020000,6.648421,13.164297,6.660000,3.000000,0.000000,0.000000,0.217892
0.020000,6.706935,13.177567,6.720000,3.000000,0.000000,0.000000,0.228167
0.020000,6.765308,13.191444,6.780000,3.000000,0.000000,0.000000,0.238643
0.020000,6.823531,13.205937,6.840000,3.000000,0.000000,0.000000,0.249323
0.020000,6.881594,13.221057,6.900000,3.000000,0.000000,0.000000,0.260211
0.020000,6.939488,13.236815,6.960000,3.000000,0.000000,0.000000,0.271309
0.020000,6.997201,13.253220,7.020000,3.000000,0.000000,0.000000,0.282620
0.020000,7.054724,13.270283,7.080000,3.000000,0.000000,0.000000,0.294145
0.020000,7.112043,13.288014,7.140000,3.000000,0.000000,0.000000,0.305888
0.020000,7.169149,13.306423,7.200000,3.000000,0.000000,0.000000,0.317850
0.020000,7.226028,13.325520,7.260000,3.000000,0.000000,0.000000,0.330032
0.020000,7.282669,13.345315,7.320000,3.000000,0.000000,0.000000,0.342437
0.020000,7.339057,13.365817,7.380000,3.000000,0.000000,0.000000,0.355064
0.020000,7.395179,13.387036,7.440000,3.000000,0.000000,0.000000,0.367915
0.020000,7.451021,13.408981,7.500000,3.000000,0.000000,0.000000,0.380990
0.020000,7.506570,13.431660,7.560000,3.000000,0.000000,0.000000,0.394287
0.020000,7.561809,13.455081,7.620000,3.000000,0.000000,0.000000,0.407807
0.020000,7.616724,13.479254,7.680000,3.000000,0.000000,0.000000,0.421548
0.020000,7.671298,13.504185,7.740000,3.000000,0.000000,0.000000,0.435509
0.020000,7.725517,13.529881,7.800000,3.000000,0.000000,0.000000,0.449685
0.020000,7.779363,13.556349,7.860000,3.000000,0.000000,0.000000,0.464076
0.020000,7.832820,13.583594,7.920000,3.000000,0.000000,0.000000,0.478676
0.020000,7.885870,13.611623,7.980000,3.000000,0.000000,0.000000,0.493481
0.020000,7.938496,13.640439,8.040000,3.000000,0.000000,0.000000,0.508487
0.020000,7.990682,13.670047,8.100000,3.000000,0.000000,0.000000,0.523687
0.020000,8.042408,13.700449,8.160000,3.000000,0.000000,0.000000,0.539075
0.020000,8.093658,13.731648,8.220000,3.000000,0.000000,0.000000,0.554644
0.020000,8.144413,13.763646,8.280000,3.000000,0.000000,0.000000,0.570386
0.020000,8.194655,13.796443,8.340000,3.000000,0.000000,0.000000,0.586291
0.020000,8.244367,13.830039,8.400000,3.000000,0.000000,0.000000,0.602351
0.020000,8.293530,13.864433,8.460000,3.000000,0.000000,0.000000,0.618556
0.020000,8.342127,13.899621,8.520000,3.000000,0.000000,0.000000,0.634895
0.020000,8.390140,13.935602,8.580000,3.000000,0.000000,0.000000,0.651355
0.020000,8.437553,13.972372,8.640000,3.000000,0.000000,0.000000,0.667926
0.020000,8.484347,14.009924,8.700000,3.000000,0.000000,0.000000,0.684595
0.020000,8.530508,14.048253,8.760000,3.000000,0.000000,0.000000,0.701349
0.020000,8.576019,14.087351,8.820000,3.000000,0.000000,0.000000,0.718174
0.020000,8.620864,14.127211,8.880000,3.000000,0.000000,0.000000,0.735056
0.020000,8.665029,14.167823,8.940000,3.000000,0.000000,0.000000,0.751981
0.020000,8.708500,14.209178,9.000000,3.000000,0.000000,0.000000,0.768935
0.020000,8.751263,14.251264,9.060000,3.000000,0.000000,0.000000,0.785904
0.020000,8.793306,14.294069,9.120000,3.000000,0.000000,0.000000,0.802871
0.020000,8.834617,14.337582,9.180000,3.000000,0.000000,0.000000,0.819824
0.020000,8.875184,14.381788,9.240000,3.000000,0.000000,0.000000,0.836747
0.020000,8.914999,14.426673,9.300000,3.000000,0.000000,0.000000,0.853627
0.020000,8.954052,14.472223,9.360000,3.000000,0.000000,0.000000,0.870448
0.020000,8.992335,14.518422,9.420000,3.000000,0.000000,0.000000,0.887196
0.020000,9.029840,14.565254,9.480000,3.000000,0.000000,0.000000,0.903860
0.020000,9.066563,14.612703,9.540000,3.000000,0.000000,0.000000,0.920425
0.020000,9.102497,14.660752,9.600000,3.000000,0.000000,0.000000,0.936878
0.020000,9.137638,14.709383,9.660000,3.000000,0.000000,0.000000,0.953209
0.020000,9.171984,14.758579,9.720000,3.000000,0.000000,0.000000,0.969406
0.020000,9.205533,14.808323,9.780000,3.000000,0.000000,0.000000,0.985457
0.020000,9.238282,14.858596,9.840000,3.000000,0.000000,0.000000,1.001353
0.020000,9.270232,14.909381,9.900000,3.000000,0.000000,0.000000,1.017084
0.020000,9.301384,14.960660,9.960000,3.000000,0.000000,0.000000,1.032643
0.020000,9.331739,15.012414,10.020000,3.000000,0.000000,0.000000,1.048020
0.020000,9.361300,15.064626,10.080000,3.000000,0.000000,0.000000,1.063209
0.020000,9.390069,15.117278,10.140000,3.000000,0.000000,0.000000,1.078202
0.020000,9.418051,15.170353,10.200000,3.000000,0.000000,0.000000,1.092996
