dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.119174,12.609986,1.210000,1.000000,0.000000,0.000000,5.602865
0.020000,1.134659,12.597329,1.230000,1.000000,0.000000,0.000000,5.593094
0.020000,1.150021,12.584523,1.250000,1.000000,0.000000,0.000000,5.583479
0.020000,1.165261,12.571571,1.270000,1.000000,0.000000,0.000000,5.574023
0.020000,1.180378,12.558476,1.290000,1.000000,0.000000,0.000000,5.564727
0.020000,1.195374,12.545243,1.310000,1.000000,0.000000,0.000000,5.555592
0.020000,1.210249,12.531874,1.330000,1.000000,0.000000,0.000000,5.546620
0.020000,1.225005,12.518374,1.350000,1.000000,0.000000,0.000000,5.537812
0.020000,1.239643,12.504746,1.370000,1.000000,0.000000,0.000000,5.529168
0.020000,1.254163,12.490992,1.390000,1.000000,0.000000,0.000000,5.520689
0.020000,1.268568,12.477118,1.410000,1.000000,0.000000,0.000000,5.512375
0.020000,1.282858,12.463125,1.430000,1.000000,0.000000,0.000000,5.504227
0.020000,1.297034,12.449017,1.450000,1.000000,0.000000,0.000000,5.496244
0.020000,1.311099,12.434798,1.470000,1.000000,0.000000,0.000000,5.488426
0.020000,1.325053,12.420470,1.490000,1.000000,0.000000,0.000000,5.480773
0.020000,1.338898,12.406038,1.510000,1.000000,0.000000,0.000000,5.473285
0.020000,1.352636,12.391503,1.530000,1.000000,0.000000,0.000000,5.465960
0.020000,1.366269,12.376869,1.550000,1.000000,0.000000,0.000000,5.458799
0.020000,1.379797,12.362138,1.570000,1.000000,0.000000,0.000000,5.451800
0.020000,1.393223,12.347315,1.590000,1.000000,0.000000,0.000000,5.444962
0.020000,1.406549,12.332401,1.610000,1.000000,0.000000,0.000000,5.438284
0.020000,1.419776,12.317400,1.630000,1.000000,0.000000,0.000000,5.431766
0.020000,1.432907,12.302313,1.650000,1.000000,0.000000,0.000000,5.425407
0.020000,1.445942,12.287145,1.670000,1.000000,0.000000,0.000000,5.419204
0.020000,1.458884,12.271897,1.690000,1.000000,0.000000,0.000000,5.413157
0.020000,1.471735,12.256572,1.710000,1.000000,0.000000,0.000000,5.407265
0.020000,1.484496,12.241172,1.730000,1.000000,0.000000,0.000000,5.401525
