dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,13.670774,3.445490,13.797076,6.325676,3.846883,-16.317518,0.606667
0.050000,13.925403,3.642994,14.119324,6.444962,2.385723,-29.223200,0.713103
0.050000,14.154267,3.863109,14.436860,6.350725,-1.884738,-85.409218,0.818608
0.050000,14.349649,4.093846,14.739207,6.046937,-6.075758,-83.820404,0.917277
0.050000,14.512117,4.327037,15.023414,5.684147,-7.255803,-23.600894,1.006590
0.050000,14.644763,4.556401,15.288372,5.299158,-7.699778,-8.879492,1.085582
0.050000,14.751813,4.777780,15.534276,4.918072,-7.621734,1.560868,1.154429
0.050000,14.837627,4.988792,15.762069,4.555870,-7.244027,7.554142,1.213957
0.050000,14.906155,5.188287,15.973007,4.218753,-6.742343,10.033671,1.265259
0.050000,14.960743,5.375881,16.168382,3.907500,-6.225059,10.345693,1.309463
0.050000,15.004127,5.551613,16.349390,3.620154,-5.746924,9.562691,1.347611
0.050000,15.038509,5.715735,16.517074,3.353694,-5.329198,8.354533,1.380613
0.050000,15.065649,5.868591,16.672321,3.104931,-4.975271,7.078524,1.409237
0.050000,15.086956,6.010547,16.815867,2.870913,-4.680341,5.898616,1.434127
0.050000,15.103566,6.141955,16.948321,2.649081,-4.436643,4.873942,1.455812
0.050000,15.116392,6.263142,17.070185,2.437280,-4.236024,4.012384,1.474729
0.050000,15.126180,6.374399,17.181871,2.233729,-4.071028,3.299934,1.491236
0.050000,15.133538,6.475981,17.283719,2.036965,-3.935274,2.715078,1.505630
0.050000,15.138968,6.568111,17.376009,1.845791,-3.823485,2.235780,1.518153
0.050000,15.142881,6.650980,17.458970,1.659222,-3.731378,1.842126,1.529005
0.050000,15.145619,6.724751,17.532792,1.476446,-3.655521,1.517155,1.538351
0.050000,15.147462,6.789564,17.597632,1.296787,-3.593175,1.246907,1.546327
0.050000,15.148643,6.845536,17.653615,1.119678,-3.542172,1.020064,1.553044
0.050000,15.149350,6.892762,17.700847,0.944638,-3.500802,0.827403,1.558592
0.050000,15.149735,6.931323,17.739410,0.771252,-3.467724,0.661552,1.563042
0.050000,15.149916,6.961280,17.769368,0.599157,-3.441904,0.516410,1.566451
0.050000,15.149983,6.982682,17.790769,0.428029,-3.422554,0.386999,1.568861
0.050000,15.149999,6.995560,17.803648,0.257574,-3.409100,0.269088,1.570302
0.050000,15.150000,6.999936,17.808024,0.087517,-3.401148,0.159020,1.570789
0.050000,15.150000,7.000000,17.808088,0.001277,-1.724793,33.527115,1.570796
0.050000,15.150000,7.000000,17.808088,0.000000,-0.025544,33.984967,1.570796
