dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.709254,4.105072,0.720000,1.000000,0.000000,0.000000,0.311114
0.020000,0.728263,4.111288,0.740000,1.000000,0.000000,0.000000,0.321005
0.020000,0.747210,4.117693,0.760000,1.000000,0.000000,0.000000,0.330932
0.020000,0.766092,4.124285,0.780000,1.000000,0.000000,0.000000,0.340892
0.020000,0.784908,4.131066,0.800000,1.000000,0.000000,0.000000,0.350881
0.020000,0.803654,4.138034,0.820000,1.000000,0.000000,0.000000,0.360894
0.020000,0.822330,4.145190,0.840000,1.000000,0.000000,0.000000,0.370929
0.020000,0.840933,4.152533,0.860000,1.000000,0.000000,0.000000,0.380981
0.020000,0.859461,4.160063,0.880000,1.000000,0.000000,0.000000,0.391047
0.020000,0.877913,4.167779,0.900000,1.000000,0.000000,0.000000,0.401121
0.020000,0.896286,4.175681,0.920000,1.000000,0.000000,0.000000,0.411201
0.020000,0.914578,4.183767,0.940000,1.000000,0.000000,0.000000,0.421281
0.020000,0.932788,4.192038,0.960000,1.000000,0.000000,0.000000,0.431358
0.020000,0.950913,4.200491,0.980000,1.000000,0.000000,0.000000,0.441428
0.020000,0.968953,4.209127,1.000000,1.000000,0.000000,0.000000,0.451485
0.020000,0.986905,4.217943,1.020000,1.000000,0.000000,0.000000,0.461527
0.020000,1.004767,4.226939,1.040000,1.000000,0.000000,0.000000,0.471549
0.020000,1.022539,4.236113,1.060000,1.000000,0.000000,0.000000,0.481547
0.020000,1.040218,4.245464,1.080000,1.000000,0.000000,0.000000,0.491516
0.020000,1.057803,4.254991,1.100000,1.000000,0.000000,0.000000,0.501453
0.020000,1.075293,4.264692,1.120000,1.000000,0.000000,0.000000,0.511353
0.020000,1.092686,4.274565,1.140000,1.000000,0.000000,0.000000,0.521213
0.020000,1.109981,4.284609,1.160000,1.000000,0.000000,0.000000,0.531029
0.020000,1.127177,4.294821,1.180000,1.000000,0.000000,0.000000,0.540796
0.020000,1.144273,4.305201,1.200000,1.000000,0.000000,0.000000,0.550511
0.020000,1.161267,4.315745,1.220000,1.000000,0.000000,0.000000,0.560171
0.020000,1.178159,4.326453,1.240000,1.000000,0.000000,0.000000,0.569771
0.020000,1.194948,4.337322,1.260000,1.000000,0.000000,0.000000,0.579309
0.020000,1.211632,4.348351,1.280000,1.000000,0.000000,0.000000,0.588781
0.020000,1.228212,4.359536,1.300000,1.000000,0.000000,0.000000,0.598183
0.020000,1.244687,4.370875,1.320000,1.000000,0.000000,0.000000,0.607513
0.020000,1.261055,4.382368,1.340000,1.000000,0.000000,0.000000,0.616768
0.020000,1.277317,4.394011,1.360000,1.000000,0.000000,0.000000,0.625945
0.020000,1.293471,4.405802,1.380000,1.000000,0.000000,0.000000,0.635040
0.020000,1.309518,4.417738,1.400000,1.000000,0.000000,0.000000,0.644052
0.020000,1.325458,4.429819,1.420000,1.000000,0.000000,0.000000,0.652978
0.020000,1.341289,4.442040,1.440000,1.000000,0.000000,0.000000,0.661816
0.020000,1.357013,4.454400,1.460000,1.000000,0.000000,0.000000,0.670563
0.020000,1.372628,4.466896,1.480000,1.000000,0.000000,0.000000,0.679217
0.020000,1.388136,4.479526,1.500000,1.000000,0.000000,0.000000,0.687776
0.020000,1.403535,4.492288,1.520000,1.000000,0.000000,0.000000,0.696240
0.020000,1.418826,4.505179,1.540000,1.000000,0.000000,0.000000,0.704605
0.020000,1.434009,4.518197,1.560000,1.000000,0.000000,0.000000,0.712870
0.020000,1.449086,4.531338,1.580000,1.000000,0.000000,0.000000,0.721034
0.020000,1.464055,4.544602,1.600000,1.000000,0.000000,0.000000,0.729096
0.020000,1.478917,4.557986,1.620000,1.000000,0.000000,0.000000,0.737054
0.020000,1.493673,4.571486,1.640000,1.000000,0.000000,0.000000,0.744908
0.020000,1.508323,4.585101,1.660000,1.000000,0.000000,0.000000,0.752656
0.020000,1.522868,4.598828,1.680000,1.000000,0.000000,0.000000,0.760298
0.020000,1.537308,4.612666,1.700000,1.000000,0.000000,0.000000,0.767832
0.020000,1.551645,4.626611,1.720000,1.000000,0.000000,0.000000,0.775259
0.020000,1.565878,4.640661,1.740000,1.000000,0.000000,0.000000,0.782578
0.020000,1.580009,4.654814,1.760000,1.000000,0.000000,0.000000,0.789788
0.020000,1.594038,4.669068,1.780000,1.000000,0.000000,0.000000,0.796889
0.020000,1.607967,4.683421,1.800000,1.000000,0.000000,0.000000,0.803881
0.020000,1.621795,4.697870,1.820000,1.000000,0.000000,0.000000,0.810763
0.020000,1.635525,4.712413,1.840000,1.000000,0.000000,0.000000,0.817536
0.020000,1.649157,4.727047,1.860000,1.000000,0.000000,0.000000,0.824200
0.020000,1.662691,4.741772,1.880000,1.000000,0.000000,0.000000,0.830755
0.020000,1.676130,4.756584,1.900000,1.000000,0.000000,0.000000,0.837200
0.020000,1.689473,4.771482,1.920000,1.000000,0.000000,0.000000,0.843537
0.020000,1.702723,4.786464,1.940000,1.000000,0.000000,0.000000,0.849765
0.020000,1.715880,4.801527,1.960000,1.000000,0.000000,0.000000,0.855884
0.020000,1.728945,4.816669,1.980000,1.000000,0.000000,0.000000,0.861896
0.020000,1.741920,4.831889,2.000000,1.000000,0.000000,0.000000,0.867800
0.020000,1.754806,4.847185,2.020000,1.000000,0.000000,0.000000,0.873597
0.020000,1.767604,4.862554,2.040000,1.000000,0.000000,0.000000,0.879288
0.020000,1.780314,4.877996,2.060000,1.000000,0.000000,0.000000,0.884873
0.020000,1.792940,4.893507,2.080000,1.000000,0.000000,0.000000,0.890353
0.020000,1.805480,4.909087,2.100000,1.000000,0.000000,0.000000,0.895728
0.020000,1.817938,4.924733,2.120000,1.000000,0.000000,0.000000,0.900999
0.020000,1.830314,4.940444,2.140000,1.000000,0.000000,0.000000,0.906167
0.020000,1.842609,4.956218,2.160000,1.000000,0.000000,0.000000,0.911233
0.020000,1.854825,4.972054,2.180000,1.000000,0.000000,0.000000,0.916196
0.020000,1.866963,4.987949,2.200000,1.000000,0.000000,0.000000,0.921058
0.020000,1.879025,5.003903,2.220000,1.000000,0.000000,0.000000,0.925820
0.020000,1.891011,5.019913,2.240000,1.000000,0.000000,0.000000,0.930483
0.020000,1.902923,5.035979,2.260000,1.000000,0.000000,0.000000,0.935047
0.020000,1.914763,5.052098,2.280000,1.000000,0.000000,0.000000,0.939513
0.020000,1.926531,5.068269,2.300000,1.000000,0.000000,0.000000,0.943881
0.020000,1.938229,5.084491,2.320000,1.000000,0.000000,0.000000,0.948154
0.020000,1.949859,5.100762,2.340000,1.000000,0.000000,0.000000,0.952330
0.020000,1.961421,5.117081,2.360000,1.000000,0.000000,0.000000,0.956413
0.020000,1.972917,5.133447,2.380000,1.000000,0.000000,0.000000,0.960401
0.020000,1.984349,5.149858,2.400000,1.000000,0.000000,0.000000,0.964296
0.020000,1.995718,5.166313,2.420000,1.000000,0.000000,0.000000,0.968099
0.020000,2.007024,5.182810,2.440000,1.000000,0.000000,0.000000,0.971811
0.020000,2.018270,5.199348,2.460000,1.000000,0.000000,0.000000,0.975431
0.020000,2.029457,5.215927,2.480000,1.000000,0.000000,0.000000,0.978962
0.020000,2.040586,5.232545,2.500000,1.000000,0.000000,0.000000,0.982404
0.020000,2.051658,5.249200,2.520000,1.000000,0.000000,0.000000,0.985758
0.020000,2.062676,5.265892,2.540000,1.000000,0.000000,0.000000,0.989024
0.020000,2.073639,5.282619,2.560000,1.000000,0.000000,0.000000,0.992204
0.020000,2.084550,5.299381,2.580000,1.000000,0.000000,0.000000,0.995297
0.020000,2.095410,5.316176,2.600000,1.000000,0.000000,0.000000,0.998306
0.020000,2.106220,5.333003,2.620000,1.000000,0.000000,0.000000,1.001229
0.020000,2.116981,5.349861,2.640000,1.000000,0.000000,0.000000,1.004069
0.020000,2.127695,5.366749,2.660000,1.000000,0.000000,0.000000,1.006826
0.020000,2.138363,5.383666,2.680000,1.000000,0.000000,0.000000,1.009500
0.020000,2.148987,5.400611,2.700000,1.000000,0.000000,0.000000,1.012093
0.020000,2.159567,5.417584,2.720000,1.000000,0.000000,0.000000,1.014604
0.020000,2.170105,5.434582,2.740000,1.000000,0.000000,0.000000,1.017035
0.020000,2.180603,5.451605,2.760000,1.000000,0.000000,0.000000,1.019386
0.020000,2.191061,5.468653,2.780000,1.000000,0.000000,0.000000,1.021658
0.020000,2.201482,5.485724,2.800000,1.000000,0.000000,0.000000,1.023851
0.020000,2.211865,5.502817,2.820000,1.000000,0.000000,0.000000,1.025966
0.020000,2.222213,5.519932,2.840000,1.000000,0.000000,0.000000,1.028004
0.020000,2.232527,5.537068,2.860000,1.000000,0.000000,0.000000,1.029964
0.020000,2.242807,5.554223,2.880000,1.000000,0.000000,0.000000,1.031848
0.020000,2.253056,5.571398,2.900000,1.000000,0.000000,0.000000,1.033656
0.020000,2.263275,5.588590,2.920000,1.000000,0.000000,0.000000,1.035389
0.020000,2.273464,5.605800,2.940000,1.000000,0.000000,0.000000,1.037047
0.020000,2.283626,5.623026,2.960000,1.000000,0.000000,0.000000,1.038629
0.020000,2.293761,5.640268,2.980000,1.000000,0.000000,0.000000,1.040138
0.020000,2.303870,5.657525,3.000000,1.000000,0.000000,0.000000,1.041573
0.020000,2.313956,5.674796,3.020000,1.000000,0.000000,0.000000,1.042935
0.020000,2.324018,5.692080,3.040000,1.000000,0.000000,0.000000,1.044224
0.020000,2.334059,5.709377,3.060000,1.000000,0.000000,0.000000,1.045440
0.020000,2.344080,5.726685,3.080000,1.000000,0.000000,0.000000,1.046583
0.020000,2.354081,5.744005,3.100000,1.000000,0.000000,0.000000,1.047655
0.020000,2.364064,5.761335,3.120000,1.000000,0.000000,0.000000,1.048655
0.020000,2.374031,5.778675,3.140000,1.000000,0.000000,0.000000,1.049584
0.020000,2.383982,5.796024,3.160000,1.000000,0.000000,0.000000,1.050441
0.020000,2.393919,5.813381,3.180000,1.000000,0.000000,0.000000,1.051227
0.020000,2.403843,5.830745,3.200000,1.000000,0.000000,0.000000,1.051943
